Time,ID,Type,Status,Lat,Lon,Alt,Roll,Pitch,Yaw
4.1200,1,1,0,37.47381840,126.44985885,2449.0600,0,0.0000,-0.0000
4.1200,2,1,0,37.47377688,126.45008122,2450.4428,0,-0.0001,0.0000
4.1200,3,1,0,37.47365654,126.45005031,2450.7985,0,-0.0001,-0.0000
4.1300,1,1,0,37.47383641,126.44985873,2449.0561,0,0.0000,-0.0000
4.1300,2,1,0,37.47379489,126.45008110,2450.4389,0,-0.0001,0.0000
4.1300,3,1,0,37.47367455,126.45005019,2450.7946,0,-0.0001,-0.0000
4.1400,1,1,0,37.47385442,126.44985860,2449.0522,0,0.0000,-0.0000
4.1400,2,1,0,37.47381290,126.45008097,2450.4350,0,-0.0001,0.0000
4.1400,3,1,0,37.47369256,126.45005006,2450.7908,0,-0.0001,-0.0000
4.1500,1,1,0,37.47387244,126.44985847,2449.0483,0,0.0000,-0.0000
4.1500,2,1,0,37.47383092,126.45008084,2450.4311,0,-0.0001,0.0000
4.1500,3,1,0,37.47371057,126.45004994,2450.7869,0,-0.0001,-0.0000
4.1600,1,1,0,37.47389045,126.44985835,2449.0444,0,0.0000,-0.0000
4.1600,2,1,0,37.47384893,126.45008072,2450.4273,0,-0.0001,0.0000
4.1600,3,1,0,37.47372859,126.45004981,2450.7830,0,-0.0001,-0.0000
4.1700,1,1,0,37.47390846,126.44985822,2449.0405,0,0.0000,-0.0000
4.1700,2,1,0,37.47386694,126.45008059,2450.4234,0,-0.0001,0.0000
4.1700,3,1,0,37.47374660,126.45004968,2450.7791,0,-0.0001,-0.0000
4.1800,1,1,0,37.47392647,126.44985809,2449.0367,0,0.0000,-0.0000
4.1800,2,1,0,37.47388496,126.45008046,2450.4195,0,-0.0001,0.0000
4.1800,3,1,0,37.47376461,126.45004956,2450.7752,0,-0.0001,-0.0000
4.1900,1,1,0,37.47394449,126.44985797,2449.0328,0,0.0000,-0.0000
4.1900,2,1,0,37.47390297,126.45008034,2450.4156,0,-0.0001,0.0000
4.1900,3,1,0,37.47378263,126.45004943,2450.7713,0,-0.0001,-0.0000
4.2000,1,1,0,37.47396250,126.44985784,2449.0289,0,0.0000,-0.0000
4.2000,2,1,0,37.47392098,126.45008021,2450.4117,0,-0.0001,0.0000
4.2000,3,1,0,37.47380064,126.45004930,2450.7674,0,-0.0001,-0.0000
4.2100,1,1,0,37.47398051,126.44985772,2449.0250,0,0.0000,-0.0000
4.2100,2,1,0,37.47393899,126.45008009,2450.4078,0,-0.0001,0.0000
4.2100,3,1,0,37.47381865,126.45004918,2450.7635,0,-0.0001,-0.0000
4.2200,1,1,0,37.47399853,126.44985759,2449.0211,0,0.0000,-0.0000
4.2200,2,1,0,37.47395701,126.45007996,2450.4039,0,-0.0001,0.0000
4.2200,3,1,0,37.47383667,126.45004905,2450.7596,0,-0.0001,-0.0000
4.2300,1,1,0,37.47401654,126.44985746,2449.0172,0,0.0000,-0.0000
4.2300,2,1,0,37.47397502,126.45007983,2450.4000,0,-0.0001,0.0000
4.2300,3,1,0,37.47385468,126.45004893,2450.7557,0,-0.0001,-0.0000
4.2400,1,1,0,37.47403455,126.44985734,2449.0134,0,0.0000,-0.0000
4.2400,2,1,0,37.47399303,126.45007971,2450.3961,0,-0.0001,0.0000
4.2400,3,1,0,37.47387269,126.45004880,2450.7518,0,-0.0001,-0.0000
4.2500,1,1,0,37.47405257,126.44985721,2449.0095,0,0.0000,-0.0000
4.2500,2,1,0,37.47401105,126.45007958,2450.3922,0,-0.0001,0.0000
4.2500,3,1,0,37.47389070,126.45004867,2450.7479,0,-0.0001,-0.0000
4.2600,1,1,0,37.47407058,126.44985708,2449.0056,0,0.0000,-0.0000
4.2600,2,1,0,37.47402906,126.45007945,2450.3884,0,-0.0001,0.0000
4.2600,3,1,0,37.47390872,126.45004855,2450.7440,0,-0.0001,-0.0000
4.2700,1,1,0,37.47408859,126.44985696,2449.0017,0,0.0000,-0.0000
4.2700,2,1,0,37.47404707,126.45007933,2450.3845,0,-0.0001,0.0000
4.2700,3,1,0,37.47392673,126.45004842,2450.7401,0,-0.0001,-0.0000
4.2800,1,1,0,37.47410660,126.44985683,2448.9978,0,0.0000,-0.0000
4.2800,2,1,0,37.47406509,126.45007920,2450.3806,0,-0.0001,0.0000
4.2800,3,1,0,37.47394474,126.45004829,2450.7363,0,-0.0001,-0.0000
4.2900,1,1,0,37.47412462,126.44985670,2448.9940,0,0.0000,-0.0000
4.2900,2,1,0,37.47408310,126.45007908,2450.3767,0,-0.0001,0.0000
4.2900,3,1,0,37.47396276,126.45004817,2450.7324,0,-0.0001,-0.0000
4.3000,1,1,0,37.47414263,126.44985658,2448.9901,0,0.0000,-0.0000
4.3000,2,1,0,37.47410111,126.45007895,2450.3728,0,-0.0001,0.0000
4.3000,3,1,0,37.47398077,126.45004804,2450.7285,0,-0.0001,-0.0000
4.3100,1,1,0,37.47416064,126.44985645,2448.9862,0,0.0000,-0.0000
4.3100,2,1,0,37.47411912,126.45007882,2450.3689,0,-0.0001,0.0000
4.3100,3,1,0,37.47399878,126.45004791,2450.7246,0,-0.0001,-0.0000
4.3200,1,1,0,37.47417866,126.44985633,2448.9823,0,0.0000,-0.0000
4.3200,2,1,0,37.47413714,126.45007870,2450.3651,0,-0.0001,0.0000
4.3200,3,1,0,37.47401679,126.45004779,2450.7207,0,-0.0001,-0.0000
4.3300,1,1,0,37.47419667,126.44985620,2448.9785,0,0.0000,-0.0000
4.3300,2,1,0,37.47415515,126.45007857,2450.3612,0,-0.0001,0.0000
4.3300,3,1,0,37.47403481,126.45004766,2450.7168,0,-0.0001,-0.0000
4.3400,1,1,0,37.47421468,126.44985607,2448.9746,0,0.0000,-0.0000
4.3400,2,1,0,37.47417316,126.45007844,2450.3573,0,-0.0001,0.0000
4.3400,3,1,0,37.47405282,126.45004754,2450.7129,0,-0.0001,-0.0000
4.3500,1,1,0,37.47423269,126.44985595,2448.9707,0,0.0000,-0.0000
4.3500,2,1,0,37.47419118,126.45007832,2450.3534,0,-0.0001,0.0000
4.3500,3,1,0,37.47407083,126.45004741,2450.7091,0,-0.0001,-0.0000
4.3600,1,1,0,37.47425071,126.44985582,2448.9669,0,0.0000,-0.0000
4.3600,2,1,0,37.47420919,126.45007819,2450.3495,0,-0.0001,0.0000
4.3600,3,1,0,37.47408885,126.45004728,2450.7052,0,-0.0001,-0.0000
4.3700,1,1,0,37.47426872,126.44985569,2448.9630,0,0.0000,-0.0000
4.3700,2,1,0,37.47422720,126.45007807,2450.3456,0,-0.0001,0.0000
4.3700,3,1,0,37.47410686,126.45004716,2450.7013,0,-0.0001,-0.0000
4.3800,1,1,0,37.47428673,126.44985557,2448.9591,0,0.0000,-0.0000
4.3800,2,1,0,37.47424522,126.45007794,2450.3418,0,-0.0001,0.0000
4.3800,3,1,0,37.47412487,126.45004703,2450.6974,0,-0.0001,-0.0000
4.3900,1,1,0,37.47430475,126.44985544,2448.9552,0,0.0000,-0.0000
4.3900,2,1,0,37.47426323,126.45007781,2450.3379,0,-0.0001,0.0000
4.3900,3,1,0,37.47414289,126.45004690,2450.6935,0,-0.0001,-0.0000
4.4000,1,1,0,37.47432276,126.44985531,2448.9514,0,0.0000,-0.0000
4.4000,2,1,0,37.47428124,126.45007769,2450.3340,0,-0.0001,0.0000
4.4000,3,1,0,37.47416090,126.45004678,2450.6896,0,-0.0001,-0.0000
4.4100,1,1,0,37.47434077,126.44985519,2448.9475,0,0.0000,-0.0000
4.4100,2,1,0,37.47429925,126.45007756,2450.3301,0,-0.0001,0.0000
4.4100,3,1,0,37.47417891,126.45004665,2450.6858,0,-0.0001,-0.0000
4.4200,1,1,0,37.47435879,126.44985506,2448.9436,0,0.0000,-0.0000
4.4200,2,1,0,37.47431727,126.45007743,2450.3263,0,-0.0001,0.0000
4.4200,3,1,0,37.47419692,126.45004653,2450.6819,0,-0.0001,-0.0000
4.4300,1,1,0,37.47437680,126.44985494,2448.9398,0,0.0000,-0.0000
4.4300,2,1,0,37.47433528,126.45007731,2450.3224,0,-0.0001,0.0000
4.4300,3,1,0,37.47421494,126.45004640,2450.6780,0,-0.0001,-0.0000
4.4400,1,1,0,37.47439481,126.44985481,2448.9359,0,0.0000,-0.0000
4.4400,2,1,0,37.47435329,126.45007718,2450.3185,0,-0.0001,0.0000
4.4400,3,1,0,37.47423295,126.45004627,2450.6741,0,-0.0001,-0.0000
4.4500,1,1,0,37.47441282,126.44985468,2448.9320,0,0.0000,-0.0000
4.4500,2,1,0,37.47437131,126.45007705,2450.3146,0,-0.0001,0.0000
4.4500,3,1,0,37.47425096,126.45004615,2450.6702,0,-0.0001,-0.0000
4.4600,1,1,0,37.47443084,126.44985456,2448.9282,0,0.0000,-0.0000
4.4600,2,1,0,37.47438932,126.45007693,2450.3108,0,-0.0001,0.0000
4.4600,3,1,0,37.47426898,126.45004602,2450.6664,0,-0.0001,-0.0000
4.4700,1,1,0,37.47444885,126.44985443,2448.9243,0,0.0000,-0.0000
4.4700,2,1,0,37.47440733,126.45007680,2450.3069,0,-0.0001,0.0000
4.4700,3,1,0,37.47428699,126.45004589,2450.6625,0,-0.0001,-0.0000
4.4800,1,1,0,37.47446686,126.44985430,2448.9204,0,0.0000,-0.0000
4.4800,2,1,0,37.47442534,126.45007668,2450.3030,0,-0.0001,0.0000
4.4800,3,1,0,37.47430500,126.45004577,2450.6586,0,-0.0001,-0.0000
4.4900,1,1,0,37.47448488,126.44985418,2448.9166,0,0.0000,-0.0000
4.4900,2,1,0,37.47444336,126.45007655,2450.2991,0,-0.0001,0.0000
4.4900,3,1,0,37.47432301,126.45004564,2450.6547,0,-0.0001,-0.0000
4.5000,1,1,0,37.47450289,126.44985405,2448.9127,0,0.0000,-0.0000
4.5000,2,1,0,37.47446137,126.45007642,2450.2953,0,-0.0001,0.0000
4.5000,3,1,0,37.47434103,126.45004552,2450.6509,0,-0.0001,-0.0000
4.5100,1,1,0,37.47452090,126.44985393,2448.9088,0,0.0000,-0.0000
4.5100,2,1,0,37.47447938,126.45007630,2450.2914,0,-0.0001,0.0000
4.5100,3,1,0,37.47435904,126.45004539,2450.6470,0,-0.0001,-0.0000
4.5200,1,1,0,37.47453891,126.44985380,2448.9050,0,0.0000,-0.0000
4.5200,2,1,0,37.47449740,126.45007617,2450.2875,0,-0.0001,0.0000
4.5200,3,1,0,37.47437705,126.45004526,2450.6431,0,-0.0001,-0.0000
4.5300,1,1,0,37.47455693,126.44985367,2448.9011,0,0.0000,-0.0000
4.5300,2,1,0,37.47451541,126.45007604,2450.2837,0,-0.0001,0.0000
4.5300,3,1,0,37.47439507,126.45004514,2450.6392,0,-0.0001,-0.0000
4.5400,1,1,0,37.47457494,126.44985355,2448.8973,0,0.0000,-0.0000
4.5400,2,1,0,37.47453342,126.45007592,2450.2798,0,-0.0001,0.0000
4.5400,3,1,0,37.47441308,126.45004501,2450.6354,0,-0.0001,-0.0000
4.5500,1,1,0,37.47459295,126.44985342,2448.8934,0,0.0000,-0.0000
4.5500,2,1,0,37.47455144,126.45007579,2450.2759,0,-0.0001,0.0000
4.5500,3,1,0,37.47443109,126.45004488,2450.6315,0,-0.0001,-0.0000
4.5600,1,1,0,37.47461097,126.44985329,2448.8895,0,0.0000,-0.0000
4.5600,2,1,0,37.47456945,126.45007567,2450.2721,0,-0.0001,0.0000
4.5600,3,1,0,37.47444911,126.45004476,2450.6276,0,-0.0001,-0.0000
4.5700,1,1,0,37.47462898,126.44985317,2448.8857,0,0.0000,-0.0000
4.5700,2,1,0,37.47458746,126.45007554,2450.2682,0,-0.0001,0.0000
4.5700,3,1,0,37.47446712,126.45004463,2450.6238,0,-0.0001,-0.0000
4.5800,1,1,0,37.47464699,126.44985304,2448.8818,0,0.0000,-0.0000
4.5800,2,1,0,37.47460547,126.45007541,2450.2643,0,-0.0001,0.0000
4.5800,3,1,0,37.47448513,126.45004450,2450.6199,0,-0.0001,-0.0000
4.5900,1,1,0,37.47466501,126.44985291,2448.8780,0,0.0000,-0.0000
4.5900,2,1,0,37.47462349,126.45007529,2450.2605,0,-0.0001,0.0000
4.5900,3,1,0,37.47450314,126.45004438,2450.6160,0,-0.0001,-0.0000
4.6000,1,1,0,37.47468302,126.44985279,2448.8741,0,0.0000,-0.0000
4.6000,2,1,0,37.47464150,126.45007516,2450.2566,0,-0.0001,0.0000
4.6000,3,1,0,37.47452116,126.45004425,2450.6122,0,-0.0001,-0.0000
4.6100,1,1,0,37.47470103,126.44985266,2448.8702,0,0.0000,-0.0000
4.6100,2,1,0,37.47465951,126.45007503,2450.2527,0,-0.0001,0.0000
4.6100,3,1,0,37.47453917,126.45004413,2450.6083,0,-0.0001,-0.0000
4.6200,1,1,0,37.47471904,126.44985254,2448.8664,0,0.0000,-0.0000
4.6200,2,1,0,37.47467753,126.45007491,2450.2489,0,-0.0001,0.0000
4.6200,3,1,0,37.47455718,126.45004400,2450.6044,0,-0.0001,-0.0000
4.6300,1,1,0,37.47473706,126.44985241,2448.8625,0,0.0000,-0.0000
4.6300,2,1,0,37.47469554,126.45007478,2450.2450,0,-0.0001,0.0000
4.6300,3,1,0,37.47457520,126.45004387,2450.6006,0,-0.0001,-0.0000
4.6400,1,1,0,37.47475507,126.44985228,2448.8587,0,0.0000,-0.0000
4.6400,2,1,0,37.47471355,126.45007466,2450.2411,0,-0.0001,0.0000
4.6400,3,1,0,37.47459321,126.45004375,2450.5967,0,-0.0001,-0.0000
4.6500,1,1,0,37.47477308,126.44985216,2448.8548,0,0.0000,-0.0000
4.6500,2,1,0,37.47473156,126.45007453,2450.2373,0,-0.0001,0.0000
4.6500,3,1,0,37.47461122,126.45004362,2450.5928,0,-0.0001,-0.0000
4.6600,1,1,0,37.47479110,126.44985203,2448.8510,0,0.0000,-0.0000
4.6600,2,1,0,37.47474958,126.45007440,2450.2334,0,-0.0001,0.0000
4.6600,3,1,0,37.47462923,126.45004349,2450.5890,0,-0.0001,-0.0000
4.6700,1,1,0,37.47480911,126.44985190,2448.8471,0,0.0000,-0.0000
4.6700,2,1,0,37.47476759,126.45007428,2450.2296,0,-0.0001,0.0000
4.6700,3,1,0,37.47464725,126.45004337,2450.5851,0,-0.0001,-0.0000
4.6800,1,1,0,37.47482712,126.44985178,2448.8433,0,0.0000,-0.0000
4.6800,2,1,0,37.47478560,126.45007415,2450.2257,0,-0.0001,0.0000
4.6800,3,1,0,37.47466526,126.45004324,2450.5812,0,-0.0001,-0.0000
4.6900,1,1,0,37.47484514,126.44985165,2448.8394,0,0.0000,-0.0000
4.6900,2,1,0,37.47480362,126.45007402,2450.2218,0,-0.0001,0.0000
4.6900,3,1,0,37.47468327,126.45004312,2450.5774,0,-0.0001,-0.0000
4.7000,1,1,0,37.47486315,126.44985152,2448.8356,0,0.0000,-0.0000
4.7000,2,1,0,37.47482163,126.45007390,2450.2180,0,-0.0001,0.0000
4.7000,3,1,0,37.47470129,126.45004299,2450.5735,0,-0.0001,-0.0000
4.7100,1,1,0,37.47488116,126.44985140,2448.8317,0,0.0000,-0.0000
4.7100,2,1,0,37.47483964,126.45007377,2450.2141,0,-0.0001,0.0000
4.7100,3,1,0,37.47471930,126.45004286,2450.5696,0,-0.0001,-0.0000
4.7200,1,1,0,37.47489917,126.44985127,2448.8279,0,0.0000,-0.0000
4.7200,2,1,0,37.47485766,126.45007365,2450.2103,0,-0.0001,0.0000
4.7200,3,1,0,37.47473731,126.45004274,2450.5658,0,-0.0001,-0.0000
4.7300,1,1,0,37.47491719,126.44985115,2448.8240,0,0.0000,-0.0000
4.7300,2,1,0,37.47487567,126.45007352,2450.2064,0,-0.0001,0.0000
4.7300,3,1,0,37.47475533,126.45004261,2450.5619,0,-0.0001,-0.0000
4.7400,1,1,0,37.47493520,126.44985102,2448.8202,0,0.0000,-0.0000
4.7400,2,1,0,37.47489368,126.45007339,2450.2025,0,-0.0001,0.0000
4.7400,3,1,0,37.47477334,126.45004248,2450.5581,0,-0.0001,-0.0000
4.7500,1,1,0,37.47495321,126.44985089,2448.8163,0,0.0000,-0.0000
4.7500,2,1,0,37.47491169,126.45007327,2450.1987,0,-0.0001,0.0000
4.7500,3,1,0,37.47479135,126.45004236,2450.5542,0,-0.0001,-0.0000
4.7600,1,1,0,37.47497123,126.44985077,2448.8125,0,0.0000,-0.0000
4.7600,2,1,0,37.47492971,126.45007314,2450.1948,0,-0.0001,0.0000
4.7600,3,1,0,37.47480936,126.45004223,2450.5503,0,-0.0001,-0.0000
4.7700,1,1,0,37.47498924,126.44985064,2448.8086,0,0.0000,-0.0000
4.7700,2,1,0,37.47494772,126.45007301,2450.1910,0,-0.0001,0.0000
4.7700,3,1,0,37.47482738,126.45004211,2450.5465,0,-0.0001,-0.0000
4.7800,1,1,0,37.47500725,126.44985051,2448.8048,0,0.0000,-0.0000
4.7800,2,1,0,37.47496573,126.45007289,2450.1871,0,-0.0001,0.0000
4.7800,3,1,0,37.47484539,126.45004198,2450.5426,0,-0.0001,-0.0000
4.7900,1,1,0,37.47502526,126.44985039,2448.8009,0,0.0000,-0.0000
4.7900,2,1,0,37.47498375,126.45007276,2450.1833,0,-0.0001,0.0000
4.7900,3,1,0,37.47486340,126.45004185,2450.5388,0,-0.0001,-0.0000
4.8000,1,1,0,37.47504328,126.44985026,2448.7971,0,0.0000,-0.0000
4.8000,2,1,0,37.47500176,126.45007263,2450.1794,0,-0.0001,0.0000
4.8000,3,1,0,37.47488142,126.45004173,2450.5349,0,-0.0001,-0.0000
4.8100,1,1,0,37.47506129,126.44985013,2448.7932,0,0.0000,-0.0000
4.8100,2,1,0,37.47501977,126.45007251,2450.1756,0,-0.0001,0.0000
4.8100,3,1,0,37.47489943,126.45004160,2450.5311,0,-0.0001,-0.0000
4.8200,1,1,0,37.47507930,126.44985001,2448.7894,0,0.0000,-0.0000
4.8200,2,1,0,37.47503778,126.45007238,2450.1717,0,-0.0001,0.0000
4.8200,3,1,0,37.47491744,126.45004147,2450.5272,0,-0.0001,-0.0000
4.8300,1,1,0,37.47509732,126.44984988,2448.7856,0,0.0000,-0.0000
4.8300,2,1,0,37.47505580,126.45007226,2450.1679,0,-0.0001,0.0000
4.8300,3,1,0,37.47493545,126.45004135,2450.5234,0,-0.0001,-0.0000
4.8400,1,1,0,37.47511533,126.44984976,2448.7817,0,0.0000,-0.0000
4.8400,2,1,0,37.47507381,126.45007213,2450.1640,0,-0.0001,0.0000
4.8400,3,1,0,37.47495347,126.45004122,2450.5195,0,-0.0001,-0.0000
4.8500,1,1,0,37.47513334,126.44984963,2448.7779,0,0.0000,-0.0000
4.8500,2,1,0,37.47509182,126.45007200,2450.1602,0,-0.0001,0.0000
4.8500,3,1,0,37.47497148,126.45004109,2450.5156,0,-0.0001,-0.0000
4.8600,1,1,0,37.47515136,126.44984950,2448.7740,0,0.0000,-0.0000
4.8600,2,1,0,37.47510984,126.45007188,2450.1563,0,-0.0001,0.0000
4.8600,3,1,0,37.47498949,126.45004097,2450.5118,0,-0.0001,-0.0000
4.8700,1,1,0,37.47516937,126.44984938,2448.7702,0,0.0000,-0.0000
4.8700,2,1,0,37.47512785,126.45007175,2450.1525,0,-0.0001,0.0000
4.8700,3,1,0,37.47500751,126.45004084,2450.5079,0,-0.0001,-0.0000
4.8800,1,1,0,37.47518738,126.44984925,2448.7663,0,0.0000,-0.0000
4.8800,2,1,0,37.47514586,126.45007162,2450.1486,0,-0.0001,0.0000
4.8800,3,1,0,37.47502552,126.45004072,2450.5041,0,-0.0001,-0.0000
4.8900,1,1,0,37.47520539,126.44984912,2448.7625,0,0.0000,-0.0000
4.8900,2,1,0,37.47516388,126.45007150,2450.1448,0,-0.0001,0.0000
4.8900,3,1,0,37.47504353,126.45004059,2450.5002,0,-0.0001,-0.0000
4.9000,1,1,0,37.47522341,126.44984900,2448.7587,0,0.0000,-0.0000
4.9000,2,1,0,37.47518189,126.45007137,2450.1409,0,-0.0001,0.0000
4.9000,3,1,0,37.47506155,126.45004046,2450.4964,0,-0.0001,-0.0000
4.9100,1,1,0,37.47524142,126.44984887,2448.7548,0,0.0000,-0.0000
4.9100,2,1,0,37.47519990,126.45007125,2450.1371,0,-0.0001,0.0000
4.9100,3,1,0,37.47507956,126.45004034,2450.4925,0,-0.0001,-0.0000
4.9200,1,1,0,37.47525943,126.44984875,2448.7510,0,0.0000,-0.0000
4.9200,2,1,0,37.47521791,126.45007112,2450.1332,0,-0.0001,0.0000
4.9200,3,1,0,37.47509757,126.45004021,2450.4887,0,-0.0001,-0.0000
4.9300,1,1,0,37.47527745,126.44984862,2448.7472,0,0.0000,-0.0000
4.9300,2,1,0,37.47523593,126.45007099,2450.1294,0,-0.0001,0.0000
4.9300,3,1,0,37.47511558,126.45004008,2450.4848,0,-0.0001,-0.0000
4.9400,1,1,0,37.47529546,126.44984849,2448.7433,0,0.0000,-0.0000
4.9400,2,1,0,37.47525394,126.45007087,2450.1256,0,-0.0001,0.0000
4.9400,3,1,0,37.47513360,126.45003996,2450.4810,0,-0.0001,-0.0000
4.9500,1,1,0,37.47531347,126.44984837,2448.7395,0,0.0000,-0.0000
4.9500,2,1,0,37.47527195,126.45007074,2450.1217,0,-0.0001,0.0000
4.9500,3,1,0,37.47515161,126.45003983,2450.4772,0,-0.0001,-0.0000
4.9600,1,1,0,37.47533148,126.44984824,2448.7357,0,0.0000,-0.0000
4.9600,2,1,0,37.47528997,126.45007061,2450.1179,0,-0.0001,0.0000
4.9600,3,1,0,37.47516962,126.45003971,2450.4733,0,-0.0001,-0.0000
4.9700,1,1,0,37.47534950,126.44984811,2448.7318,0,0.0000,-0.0000
4.9700,2,1,0,37.47530798,126.45007049,2450.1140,0,-0.0001,0.0000
4.9700,3,1,0,37.47518764,126.45003958,2450.4695,0,-0.0001,-0.0000
4.9800,1,1,0,37.47536751,126.44984799,2448.7280,0,0.0000,-0.0000
4.9800,2,1,0,37.47532599,126.45007036,2450.1102,0,-0.0001,0.0000
4.9800,3,1,0,37.47520565,126.45003945,2450.4656,0,-0.0001,-0.0000
4.9900,1,1,0,37.47538552,126.44984786,2448.7241,0,0.0000,-0.0000
4.9900,2,1,0,37.47534400,126.45007024,2450.1063,0,-0.0001,0.0000
4.9900,3,1,0,37.47522366,126.45003933,2450.4618,0,-0.0001,-0.0000
5.0000,1,1,0,37.47540354,126.44984773,2448.7203,0,0.0000,-0.0000
5.0000,2,1,0,37.47536202,126.45007011,2450.1025,0,-0.0001,0.0000
5.0000,3,1,0,37.47524167,126.45003920,2450.4579,0,-0.0001,-0.0000
5.0100,1,1,0,37.47542155,126.44984761,2448.7165,0,0.0000,-0.0000
5.0100,2,1,0,37.47538003,126.45006998,2450.0987,0,-0.0001,0.0000
5.0100,3,1,0,37.47525969,126.45003907,2450.4541,0,-0.0001,-0.0000
5.0200,1,1,0,37.47543956,126.44984748,2448.7127,0,0.0000,-0.0000
5.0200,2,1,0,37.47539804,126.45006986,2450.0948,0,-0.0001,0.0000
5.0200,3,1,0,37.47527770,126.45003895,2450.4502,0,-0.0001,-0.0000
5.0300,1,1,0,37.47545758,126.44984736,2448.7088,0,0.0000,-0.0000
5.0300,2,1,0,37.47541606,126.45006973,2450.0910,0,-0.0001,0.0000
5.0300,3,1,0,37.47529571,126.45003882,2450.4464,0,-0.0001,-0.0000
5.0400,1,1,0,37.47547559,126.44984723,2448.7050,0,0.0000,-0.0000
5.0400,2,1,0,37.47543407,126.45006960,2450.0872,0,-0.0001,0.0000
5.0400,3,1,0,37.47531373,126.45003870,2450.4426,0,-0.0001,-0.0000
5.0500,1,1,0,37.47549360,126.44984710,2448.7012,0,0.0000,-0.0000
5.0500,2,1,0,37.47545208,126.45006948,2450.0833,0,-0.0001,0.0000
5.0500,3,1,0,37.47533174,126.45003857,2450.4387,0,-0.0001,-0.0000
5.0600,1,1,0,37.47551161,126.44984698,2448.6973,0,0.0000,-0.0000
5.0600,2,1,0,37.47547010,126.45006935,2450.0795,0,-0.0001,0.0000
5.0600,3,1,0,37.47534975,126.45003844,2450.4349,0,-0.0001,-0.0000
5.0700,1,1,0,37.47552963,126.44984685,2448.6935,0,0.0000,-0.0000
5.0700,2,1,0,37.47548811,126.45006923,2450.0756,0,-0.0001,0.0000
5.0700,3,1,0,37.47536777,126.45003832,2450.4310,0,-0.0001,-0.0000
5.0800,1,1,0,37.47554764,126.44984672,2448.6897,0,0.0000,-0.0000
5.0800,2,1,0,37.47550612,126.45006910,2450.0718,0,-0.0001,0.0000
5.0800,3,1,0,37.47538578,126.45003819,2450.4272,0,-0.0001,-0.0000
5.0900,1,1,0,37.47556565,126.44984660,2448.6859,0,0.0000,-0.0000
5.0900,2,1,0,37.47552413,126.45006897,2450.0680,0,-0.0001,0.0000
5.0900,3,1,0,37.47540379,126.45003806,2450.4234,0,-0.0001,-0.0000
5.1000,1,1,0,37.47558367,126.44984647,2448.6820,0,0.0000,-0.0000
5.1000,2,1,0,37.47554215,126.45006885,2450.0641,0,-0.0001,0.0000
5.1000,3,1,0,37.47542180,126.45003794,2450.4195,0,-0.0001,-0.0000
5.1100,1,1,0,37.47560168,126.44984634,2448.6782,0,0.0000,-0.0000
5.1100,2,1,0,37.47556016,126.45006872,2450.0603,0,-0.0001,0.0000
5.1100,3,1,0,37.47543982,126.45003781,2450.4157,0,-0.0001,-0.0000
5.1200,1,1,0,37.47561969,126.44984622,2448.6744,0,0.0000,-0.0000
5.1200,2,1,0,37.47557817,126.45006859,2450.0565,0,-0.0001,0.0000
5.1200,3,1,0,37.47545783,126.45003768,2450.4119,0,-0.0001,-0.0000
5.1300,1,1,0,37.47563770,126.44984609,2448.6706,0,0.0000,-0.0000
5.1300,2,1,0,37.47559619,126.45006847,2450.0526,0,-0.0001,0.0000
5.1300,3,1,0,37.47547584,126.45003756,2450.4080,0,-0.0001,-0.0000
5.1400,1,1,0,37.47565572,126.44984597,2448.6667,0,0.0000,-0.0000
5.1400,2,1,0,37.47561420,126.45006834,2450.0488,0,-0.0001,0.0000
5.1400,3,1,0,37.47549386,126.45003743,2450.4042,0,-0.0001,-0.0000
5.1500,1,1,0,37.47567373,126.44984584,2448.6629,0,0.0000,-0.0000
5.1500,2,1,0,37.47563221,126.45006821,2450.0450,0,-0.0001,0.0000
5.1500,3,1,0,37.47551187,126.45003731,2450.4004,0,-0.0001,-0.0000
5.1600,1,1,0,37.47569174,126.44984571,2448.6591,0,0.0000,-0.0000
5.1600,2,1,0,37.47565022,126.45006809,2450.0412,0,-0.0001,0.0000
5.1600,3,1,0,37.47552988,126.45003718,2450.3965,0,-0.0001,-0.0000
5.1700,1,1,0,37.47570976,126.44984559,2448.6553,0,0.0000,-0.0000
5.1700,2,1,0,37.47566824,126.45006796,2450.0373,0,-0.0001,0.0000
5.1700,3,1,0,37.47554789,126.45003705,2450.3927,0,-0.0001,-0.0000
5.1800,1,1,0,37.47572777,126.44984546,2448.6514,0,0.0000,-0.0000
5.1800,2,1,0,37.47568625,126.45006784,2450.0335,0,-0.0001,0.0000
5.1800,3,1,0,37.47556591,126.45003693,2450.3889,0,-0.0001,-0.0000
5.1900,1,1,0,37.47574578,126.44984533,2448.6476,0,0.0000,-0.0000
5.1900,2,1,0,37.47570426,126.45006771,2450.0297,0,-0.0001,0.0000
5.1900,3,1,0,37.47558392,126.45003680,2450.3850,0,-0.0001,-0.0000
5.2000,1,1,0,37.47576380,126.44984521,2448.6438,0,0.0000,-0.0000
5.2000,2,1,0,37.47572228,126.45006758,2450.0258,0,-0.0001,0.0000
5.2000,3,1,0,37.47560193,126.45003667,2450.3812,0,-0.0001,-0.0000
5.2100,1,1,0,37.47578181,126.44984508,2448.6400,0,0.0000,-0.0000
5.2100,2,1,0,37.47574029,126.45006746,2450.0220,0,-0.0001,0.0000
